Order ID,Order Date,Customer ID,Country,Region,Category,Sub-Category,Sales,Quantity,Profit,lat,lon
ORD-03070,2025-01-24,CUS-0266,Canada,North America,Home & Furniture,Lamp,297.7,2,-15.4,56.13,-106.35
ORD-03071,2023-03-15,CUS-0025,Canada,North America,Groceries,Beverage,26.32,4,5.06,56.13,-106.35
ORD-03072,2024-07-27,CUS-0311,United States,North America,Fashion,Shirt,79.92,2,11.03,37.09,-95.71
ORD-03073,2024-07-15,CUS-0191,South Africa,Africa,Electronics,Camera,495.46,1,27.41,-30.56,22.94
ORD-03074,2024-02-16,CUS-0132,Germany,Europe,Fashion,Shoes,295.12,4,-5.49,51.17,10.45
ORD-03075,2024-05-03,CUS-0068,South Africa,Africa,Home & Furniture,Table,124.89,1,21.02,-30.56,22.94
ORD-03076,2023-08-02,CUS-0188,South Africa,Africa,Fashion,Shirt,139.5,2,24.94,-30.56,22.94
ORD-03077,2024-07-22,CUS-0055,India,APAC,Electronics,Phone,338.84,1,44.39,20.59,78.96
ORD-03078,2023-11-17,CUS-0357,Vietnam,APAC,Fashion,Shirt,261.3,5,50.36,14.06,108.28
ORD-03079,2024-03-12,CUS-0320,India,APAC,Home & Furniture,Chair,735.4,4,7.79,20.59,78.96
ORD-03080,2023-05-17,CUS-0064,India,APAC,Electronics,Headphone,1003.44,4,270.29,20.59,78.96
ORD-03081,2024-08-31,CUS-0167,Nigeria,Africa,Home & Furniture,Storage,731.48,4,197.22,9.08,8.68
ORD-03082,2024-02-01,CUS-0288,France,Europe,Electronics,Laptop,1789.95,3,51.7,46.23,2.21
ORD-03083,2023-07-27,CUS-0375,South Africa,Africa,Home & Furniture,Lamp,663.54,3,-41.59,-30.56,22.94
ORD-03084,2025-07-12,CUS-0295,United Kingdom,Europe,Home & Furniture,Chair,599.13,3,93.67,55.38,-3.44
ORD-03085,2023-02-18,CUS-0158,United Kingdom,Europe,Fashion,Shirt,228.21,3,-13.71,55.38,-3.44
ORD-03086,2023-12-20,CUS-0128,Germany,Europe,Electronics,Laptop,509.84,2,125.86,51.17,10.45
ORD-03087,2024-01-14,CUS-0269,United Kingdom,Europe,Fashion,Shoes,163.62,2,33.75,55.38,-3.44
ORD-03088,2024-05-25,CUS-0003,Nigeria,Africa,Groceries,Fresh Produce,12.72,1,3.68,9.08,8.68
ORD-03089,2023-05-14,CUS-0043,South Africa,Africa,Fashion,Bag,271.8,3,15.55,-30.56,22.94
ORD-03090,2024-03-29,CUS-0060,United Kingdom,Europe,Home & Furniture,Storage,788.16,4,-53.32,55.38,-3.44
ORD-03091,2025-08-22,CUS-0107,Nigeria,Africa,Fashion,Shirt,88.96,1,23.91,9.08,8.68
ORD-03092,2023-09-28,CUS-0144,France,Europe,Electronics,Laptop,1960.08,4,-34.42,46.23,2.21
ORD-03093,2023-11-01,CUS-0361,Canada,North America,Home & Furniture,Table,317.61,3,91.48,56.13,-106.35
ORD-03094,2023-05-04,CUS-0249,United States,North America,Groceries,Dairy,36.09,3,-1.89,37.09,-95.71
ORD-03095,2024-04-15,CUS-0262,United States,North America,Home & Furniture,Table,378.16,4,-0.69,37.09,-95.71
ORD-03096,2025-05-09,CUS-0094,France,Europe,Groceries,Beverage,6.51,1,0.35,46.23,2.21
ORD-03097,2025-01-06,CUS-0289,Germany,Europe,Fashion,Shoes,289.6,4,27.35,51.17,10.45
ORD-03098,2025-04-27,CUS-0240,Singapore,APAC,Electronics,Headphone,178.49,1,34.35,1.35,103.82
ORD-03099,2024-10-12,CUS-0356,Vietnam,APAC,Home & Furniture,Table,144.33,1,7.49,14.06,108.28
ORD-03100,2025-04-02,CUS-0012,Mexico,LATAM,Fashion,Bag,110.5,1,3.64,23.63,-102.55
ORD-03101,2023-08-07,CUS-0149,Japan,APAC,Home & Furniture,Table,439.32,4,47.63,36.2,138.25
ORD-03102,2024-08-31,CUS-0136,Singapore,APAC,Electronics,Laptop,605.78,2,170.16,1.35,103.82
ORD-03103,2025-07-07,CUS-0088,Brazil,LATAM,Home & Furniture,Lamp,443.24,4,147.4,-14.24,-51.93
ORD-03104,2024-03-26,CUS-0241,South Africa,Africa,Electronics,Phone,947.02,2,202.77,-30.56,22.94
ORD-03105,2023-07-22,CUS-0312,United States,North America,Home & Furniture,Table,205.68,2,15.48,37.09,-95.71
ORD-03106,2024-01-05,CUS-0016,India,APAC,Groceries,Fresh Produce,97.6,5,9.69,20.59,78.96
ORD-03107,2024-11-03,CUS-0198,Germany,Europe,Electronics,Headphone,734.91,3,24.85,51.17,10.45
ORD-03108,2024-12-14,CUS-0039,Brazil,LATAM,Groceries,Dairy,44.64,4,9.37,-14.24,-51.93
ORD-03109,2023-06-01,CUS-0067,Germany,Europe,Electronics,Headphone,1958.25,5,-171.11,51.17,10.45
ORD-03110,2023-05-19,CUS-0061,Brazil,LATAM,Groceries,Snacks,56.19,3,-0.44,-14.24,-51.93
ORD-03111,2023-07-06,CUS-0203,United Kingdom,Europe,Home & Furniture,Lamp,839.95,5,186.21,55.38,-3.44
ORD-03112,2024-04-19,CUS-0240,Singapore,APAC,Electronics,Headphone,2468.3,5,254.37,1.35,103.82
ORD-03113,2023-06-21,CUS-0350,United States,North America,Groceries,Beverage,68.36,4,10.77,37.09,-95.71
ORD-03114,2024-10-15,CUS-0080,Brazil,LATAM,Electronics,Phone,1932.76,4,66.07,-14.24,-51.93
ORD-03115,2023-12-19,CUS-0150,United States,North America,Fashion,Shoes,48.16,2,14.79,37.09,-95.71
ORD-03116,2025-02-04,CUS-0167,Nigeria,Africa,Fashion,Accessories,134.56,2,6.49,9.08,8.68
ORD-03117,2024-01-27,CUS-0350,United States,North America,Electronics,Laptop,787.96,4,-28.64,37.09,-95.71
ORD-03118,2024-01-20,CUS-0283,India,APAC,Groceries,Dairy,81.25,5,-2.68,20.59,78.96
ORD-03119,2025-02-24,CUS-0038,Mexico,LATAM,Electronics,Headphone,1730.88,3,13.04,23.63,-102.55
ORD-03120,2023-09-20,CUS-0006,Nigeria,Africa,Electronics,Camera,808.78,2,23.31,9.08,8.68
ORD-03121,2025-06-30,CUS-0067,Germany,Europe,Groceries,Dairy,39.6,3,4.19,51.17,10.45
ORD-03122,2025-04-03,CUS-0385,South Africa,Africa,Fashion,Shirt,57.35,1,11.05,-30.56,22.94
ORD-03123,2023-09-12,CUS-0015,United States,North America,Groceries,Dairy,15.68,2,1.37,37.09,-95.71
ORD-03124,2023-07-13,CUS-0349,Vietnam,APAC,Electronics,Phone,1039.4,2,59.36,14.06,108.28
ORD-03125,2023-10-06,CUS-0127,Brazil,LATAM,Groceries,Beverage,86.36,4,11.29,-14.24,-51.93
ORD-03126,2025-07-07,CUS-0090,France,Europe,Fashion,Shoes,169.44,4,13.46,46.23,2.21
ORD-03127,2024-02-07,CUS-0008,Germany,Europe,Groceries,Beverage,26.76,3,8.74,51.17,10.45
ORD-03128,2025-03-28,CUS-0163,Japan,APAC,Home & Furniture,Chair,565.96,4,129.8,36.2,138.25
ORD-03129,2023-10-08,CUS-0276,South Africa,Africa,Home & Furniture,Storage,186.1,2,-13.46,-30.56,22.94
ORD-03130,2024-07-04,CUS-0228,South Africa,Africa,Fashion,Shoes,218.22,3,3.58,-30.56,22.94
ORD-03131,2023-10-28,CUS-0159,Brazil,LATAM,Home & Furniture,Chair,319.02,2,47.77,-14.24,-51.93
ORD-03132,2024-05-03,CUS-0281,Japan,APAC,Fashion,Accessories,161.04,3,17.22,36.2,138.25
ORD-03133,2023-06-10,CUS-0099,France,Europe,Home & Furniture,Chair,429.0,4,107.57,46.23,2.21
ORD-03134,2025-05-02,CUS-0170,Germany,Europe,Fashion,Shirt,289.15,5,54.45,51.17,10.45
ORD-03135,2024-12-02,CUS-0212,United Kingdom,Europe,Groceries,Snacks,48.09,3,9.96,55.38,-3.44
ORD-03136,2024-02-29,CUS-0321,France,Europe,Electronics,Headphone,415.65,1,97.61,46.23,2.21
ORD-03137,2025-04-13,CUS-0150,United States,North America,Electronics,Phone,389.33,1,83.56,37.09,-95.71
ORD-03138,2023-01-16,CUS-0034,South Africa,Africa,Electronics,Camera,2618.2,5,742.94,-30.56,22.94
ORD-03139,2023-07-28,CUS-0226,Brazil,LATAM,Electronics,Camera,20.0,4,4.95,-14.24,-51.93
ORD-03140,2023-01-15,CUS-0081,India,APAC,Home & Furniture,Chair,63.8,5,-2.43,20.59,78.96
ORD-03141,2024-01-25,CUS-0282,Japan,APAC,Fashion,Bag,363.84,4,43.16,36.2,138.25
ORD-03142,2025-04-03,CUS-0003,Nigeria,Africa,Home & Furniture,Lamp,367.53,3,-14.9,9.08,8.68
ORD-03143,2025-05-14,CUS-0296,United Kingdom,Europe,Fashion,Bag,150.2,4,-6.05,55.38,-3.44
ORD-03144,2023-02-08,CUS-0126,United States,North America,Groceries,Beverage,56.84,4,18.28,37.09,-95.71
ORD-03145,2023-04-15,CUS-0006,Nigeria,Africa,Electronics,Laptop,817.58,2,148.07,9.08,8.68
ORD-03146,2024-09-30,CUS-0184,Nigeria,Africa,Home & Furniture,Lamp,744.25,5,139.96,9.08,8.68
ORD-03147,2024-05-12,CUS-0204,India,APAC,Home & Furniture,Lamp,506.88,4,112.7,20.59,78.96
ORD-03148,2024-07-03,CUS-0163,Japan,APAC,Home & Furniture,Chair,794.3,5,151.18,36.2,138.25
ORD-03149,2023-01-30,CUS-0301,Germany,Europe,Fashion,Accessories,184.1,2,41.66,51.17,10.45
ORD-03150,2024-05-18,CUS-0054,Singapore,APAC,Groceries,Dairy,89.95,5,7.14,1.35,103.82
ORD-03151,2024-06-12,CUS-0221,France,Europe,Groceries,Dairy,26.64,4,2.89,46.23,2.21
ORD-03152,2024-11-15,CUS-0245,Vietnam,APAC,Electronics,Headphone,2432.25,5,185.06,14.06,108.28
ORD-03153,2025-10-09,CUS-0103,South Africa,Africa,Home & Furniture,Lamp,254.8,5,19.87,-30.56,22.94
ORD-03154,2024-08-02,CUS-0102,South Africa,Africa,Groceries,Snacks,79.92,3,-0.42,-30.56,22.94
ORD-03155,2024-07-13,CUS-0299,Brazil,LATAM,Electronics,Camera,1029.69,3,-40.87,-14.24,-51.93
ORD-03156,2024-05-22,CUS-0068,South Africa,Africa,Electronics,Laptop,1211.76,3,356.88,-30.56,22.94
ORD-03157,2025-04-10,CUS-0377,United States,North America,Fashion,Bag,258.96,4,9.66,37.09,-95.71
ORD-03158,2023-05-13,CUS-0192,India,APAC,Fashion,Shirt,46.47,1,-3.06,20.59,78.96
ORD-03159,2025-04-05,CUS-0255,Germany,Europe,Fashion,Bag,136.14,2,44.43,51.17,10.45
ORD-03160,2024-09-13,CUS-0110,United Kingdom,Europe,Electronics,Laptop,625.22,2,-26.52,55.38,-3.44
ORD-03161,2023-04-05,CUS-0166,India,APAC,Fashion,Shoes,345.4,5,24.34,20.59,78.96
ORD-03162,2023-11-17,CUS-0374,Vietnam,APAC,Groceries,Beverage,10.0,2,-0.11,14.06,108.28
ORD-03163,2024-03-17,CUS-0235,France,Europe,Home & Furniture,Storage,97.02,2,-3.72,46.23,2.21
ORD-03164,2023-01-01,CUS-0331,Canada,North America,Electronics,Headphone,195.73,1,51.21,56.13,-106.35
ORD-03165,2024-07-22,CUS-0370,Mexico,LATAM,Electronics,Phone,2210.45,5,44.39,23.63,-102.55
ORD-03166,2024-05-25,CUS-0194,Brazil,LATAM,Groceries,Beverage,69.33,3,-1.36,-14.24,-51.93
ORD-03167,2025-01-23,CUS-0252,Canada,North America,Fashion,Bag,160.1,5,24.34,56.13,-106.35
ORD-03168,2023-05-06,CUS-0123,Japan,APAC,Groceries,Dairy,9.85,1,2.95,36.2,138.25
ORD-03169,2024-11-30,CUS-0254,India,APAC,Groceries,Fresh Produce,55.68,4,-2.07,20.59,78.96
ORD-03170,2024-08-03,CUS-0373,United States,North America,Fashion,Bag,214.1,5,32.57,37.09,-95.71
ORD-03171,2025-09-28,CUS-0366,Nigeria,Africa,Home & Furniture,Storage,113.97,1,-11.13,9.08,8.68
ORD-03172,2024-01-17,CUS-0224,Vietnam,APAC,Groceries,Beverage,20.7,3,3.49,14.06,108.28
ORD-03173,2024-05-09,CUS-0188,South Africa,Africa,Groceries,Snacks,26.76,3,-1.91,-30.56,22.94
ORD-03174,2023-04-05,CUS-0120,Vietnam,APAC,Electronics,Headphone,1159.26,2,-17.65,14.06,108.28
ORD-03175,2025-04-14,CUS-0171,Germany,Europe,Groceries,Fresh Produce,67.35,5,18.42,51.17,10.45
ORD-03176,2023-09-04,CUS-0120,Vietnam,APAC,Electronics,Phone,2226.85,5,512.2,14.06,108.28
ORD-03177,2024-03-24,CUS-0069,Nigeria,Africa,Groceries,Dairy,18.71,1,1.35,9.08,8.68
ORD-03178,2025-06-18,CUS-0036,Vietnam,APAC,Fashion,Shoes,393.25,5,63.08,14.06,108.28
ORD-03179,2024-11-29,CUS-0179,Japan,APAC,Fashion,Accessories,80.97,3,-5.68,36.2,138.25
ORD-03180,2025-04-12,CUS-0046,United Kingdom,Europe,Groceries,Fresh Produce,23.6,1,-0.28,55.38,-3.44
ORD-03181,2024-02-07,CUS-0385,South Africa,Africa,Fashion,Bag,118.08,3,7.59,-30.56,22.94
ORD-03182,2023-11-23,CUS-0173,Mexico,LATAM,Fashion,Shoes,55.39,1,10.53,23.63,-102.55
ORD-03183,2024-12-02,CUS-0007,United States,North America,Fashion,Shoes,359.56,4,6.0,37.09,-95.71
ORD-03184,2023-07-17,CUS-0391,South Africa,Africa,Fashion,Shirt,56.41,1,10.82,-30.56,22.94
ORD-03185,2024-03-18,CUS-0084,Singapore,APAC,Home & Furniture,Chair,601.24,4,142.6,1.35,103.82
ORD-03186,2025-01-12,CUS-0057,South Africa,Africa,Groceries,Beverage,12.34,1,2.69,-30.56,22.94
ORD-03187,2023-11-22,CUS-0176,Nigeria,Africa,Groceries,Fresh Produce,48.5,2,8.58,9.08,8.68
ORD-03188,2024-11-11,CUS-0215,Japan,APAC,Home & Furniture,Table,154.94,2,53.93,36.2,138.25
ORD-03189,2023-11-21,CUS-0289,Germany,Europe,Fashion,Accessories,173.55,3,-3.43,51.17,10.45
ORD-03190,2024-06-21,CUS-0163,Japan,APAC,Fashion,Accessories,137.38,2,19.16,36.2,138.25
ORD-03191,2023-10-23,CUS-0125,Mexico,LATAM,Fashion,Accessories,103.24,2,-9.98,23.63,-102.55
ORD-03192,2023-04-19,CUS-0304,United Kingdom,Europe,Groceries,Fresh Produce,41.96,2,6.34,55.38,-3.44
ORD-03193,2023-05-01,CUS-0272,Canada,North America,Groceries,Beverage,21.3,3,7.41,56.13,-106.35
ORD-03194,2023-11-23,CUS-0255,Germany,Europe,Electronics,Headphone,1328.52,4,398.83,51.17,10.45
ORD-03195,2023-01-08,CUS-0261,France,Europe,Groceries,Fresh Produce,60.48,3,0.43,46.23,2.21
ORD-03196,2024-05-11,CUS-0326,India,APAC,Home & Furniture,Storage,1892.75,5,319.53,20.59,78.96
ORD-03197,2024-10-17,CUS-0273,Nigeria,Africa,Home & Furniture,Storage,244.38,2,-1.49,9.08,8.68
ORD-03198,2023-02-09,CUS-0208,Germany,Europe,Groceries,Beverage,116.1,5,31.97,51.17,10.45
ORD-03199,2023-10-21,CUS-0201,United Kingdom,Europe,Home & Furniture,Chair,322.14,3,80.98,55.38,-3.44
ORD-03200,2024-10-01,CUS-0389,Canada,North America,Fashion,Shirt,127.82,2,3.54,56.13,-106.35
ORD-03201,2025-01-23,CUS-0252,Canada,North America,Fashion,Bag,257.2,4,12.61,56.13,-106.35
ORD-03202,2025-02-04,CUS-0294,South Africa,Africa,Home & Furniture,Chair,430.8,5,61.7,-30.56,22.94
ORD-03203,2025-03-29,CUS-0208,Germany,Europe,Fashion,Shoes,314.1,5,-17.49,51.17,10.45
ORD-03204,2023-01-04,CUS-0128,Germany,Europe,Home & Furniture,Table,505.02,3,113.71,51.17,10.45
ORD-03205,2024-05-24,CUS-0292,Vietnam,APAC,Fashion,Bag,91.21,1,5.2,14.06,108.28
ORD-03206,2023-05-09,CUS-0366,Nigeria,Africa,Home & Furniture,Storage,294.0,3,98.14,9.08,8.68
ORD-03207,2025-03-23,CUS-0384,Vietnam,APAC,Electronics,Laptop,518.37,3,27.82,14.06,108.28
ORD-03208,2024-10-16,CUS-0178,Mexico,LATAM,Electronics,Camera,2512.1,5,220.13,23.63,-102.55
ORD-03209,2025-01-07,CUS-0160,Brazil,LATAM,Fashion,Shoes,284.15,5,63.29,-14.24,-51.93
ORD-03210,2024-12-17,CUS-0010,Japan,APAC,Groceries,Snacks,19.44,2,3.52,36.2,138.25
ORD-03211,2024-02-03,CUS-0323,France,Europe,Home & Furniture,Storage,198.7,1,-15.87,46.23,2.21
ORD-03212,2025-05-29,CUS-0234,Vietnam,APAC,Groceries,Dairy,112.92,4,14.77,14.06,108.28
ORD-03213,2023-03-03,CUS-0014,France,Europe,Groceries,Fresh Produce,14.28,1,2.33,46.23,2.21
ORD-03214,2025-08-20,CUS-0204,India,APAC,Groceries,Beverage,25.8,2,0.87,20.59,78.96
ORD-03215,2024-04-06,CUS-0269,United Kingdom,Europe,Groceries,Fresh Produce,46.92,4,14.72,55.38,-3.44
ORD-03216,2023-08-02,CUS-0338,Nigeria,Africa,Home & Furniture,Lamp,279.4,1,57.91,9.08,8.68
ORD-03217,2023-02-03,CUS-0182,Singapore,APAC,Fashion,Bag,147.57,3,2.68,1.35,103.82
ORD-03218,2024-06-06,CUS-0299,Brazil,LATAM,Electronics,Laptop,862.38,2,244.66,-14.24,-51.93
ORD-03219,2024-11-03,CUS-0050,Germany,Europe,Fashion,Shirt,74.22,2,-3.94,51.17,10.45
ORD-03220,2023-07-14,CUS-0143,South Africa,Africa,Electronics,Laptop,878.44,2,247.63,-30.56,22.94
ORD-03221,2023-01-12,CUS-0012,Mexico,LATAM,Electronics,Laptop,529.29,1,161.05,23.63,-102.55
ORD-03222,2024-08-04,CUS-0072,Vietnam,APAC,Groceries,Beverage,46.86,2,15.8,14.06,108.28
ORD-03223,2023-11-25,CUS-0340,Singapore,APAC,Electronics,Camera,1692.06,3,230.27,1.35,103.82
ORD-03224,2024-06-15,CUS-0337,United Kingdom,Europe,Home & Furniture,Lamp,857.3,5,247.91,55.38,-3.44
ORD-03225,2025-09-24,CUS-0282,Japan,APAC,Electronics,Camera,637.34,2,139.01,36.2,138.25
ORD-03226,2024-09-10,CUS-0300,Japan,APAC,Fashion,Accessories,202.04,4,-4.81,36.2,138.25
ORD-03227,2024-07-03,CUS-0275,India,APAC,Home & Furniture,Storage,413.62,2,122.47,20.59,78.96
ORD-03228,2023-01-24,CUS-0032,Canada,North America,Groceries,Dairy,20.66,2,-1.9,56.13,-106.35
ORD-03229,2024-02-29,CUS-0363,Canada,North America,Fashion,Accessories,5.0,1,-0.05,56.13,-106.35
ORD-03230,2024-10-04,CUS-0373,United States,North America,Home & Furniture,Lamp,288.88,2,8.51,37.09,-95.71
ORD-03231,2025-07-09,CUS-0360,Japan,APAC,Fashion,Bag,84.16,2,15.87,36.2,138.25
ORD-03232,2024-01-20,CUS-0391,South Africa,Africa,Electronics,Camera,497.64,2,91.45,-30.56,22.94
ORD-03233,2024-06-05,CUS-0185,United Kingdom,Europe,Fashion,Shirt,106.86,2,-9.72,55.38,-3.44
ORD-03234,2024-12-07,CUS-0179,Japan,APAC,Fashion,Shirt,25.0,5,-0.33,36.2,138.25
ORD-03235,2024-05-26,CUS-0090,France,Europe,Electronics,Phone,703.56,3,89.45,46.23,2.21
ORD-03236,2024-06-06,CUS-0054,Singapore,APAC,Fashion,Shirt,91.34,1,5.55,1.35,103.82
ORD-03237,2025-07-31,CUS-0242,Canada,North America,Home & Furniture,Chair,596.16,4,140.37,56.13,-106.35
ORD-03238,2023-06-18,CUS-0086,South Africa,Africa,Electronics,Camera,453.08,4,105.16,-30.56,22.94
ORD-03239,2023-06-17,CUS-0371,Mexico,LATAM,Fashion,Shirt,292.45,5,42.04,23.63,-102.55
ORD-03240,2023-07-09,CUS-0344,Nigeria,Africa,Groceries,Snacks,27.08,2,-0.16,9.08,8.68
ORD-03241,2024-02-29,CUS-0194,Brazil,LATAM,Groceries,Snacks,90.2,5,22.09,-14.24,-51.93
ORD-03242,2024-04-29,CUS-0011,Germany,Europe,Groceries,Fresh Produce,10.27,1,-1.01,51.17,10.45
ORD-03243,2024-12-22,CUS-0088,Brazil,LATAM,Fashion,Shirt,108.8,4,2.23,-14.24,-51.93
ORD-03244,2025-07-07,CUS-0074,Singapore,APAC,Groceries,Snacks,38.19,3,8.88,1.35,103.82
ORD-03245,2023-09-08,CUS-0214,Vietnam,APAC,Fashion,Shoes,186.78,2,-5.93,14.06,108.28
ORD-03246,2023-01-11,CUS-0031,Brazil,LATAM,Fashion,Shirt,470.16,4,80.57,-14.24,-51.93
ORD-03247,2024-09-05,CUS-0183,Brazil,LATAM,Home & Furniture,Storage,235.36,2,75.25,-14.24,-51.93
ORD-03248,2023-01-21,CUS-0176,Nigeria,Africa,Fashion,Bag,43.26,2,7.1,9.08,8.68
ORD-03249,2025-02-09,CUS-0140,France,Europe,Electronics,Headphone,2316.42,3,520.01,46.23,2.21
ORD-03250,2023-05-26,CUS-0005,France,Europe,Fashion,Accessories,193.44,3,-11.27,46.23,2.21
ORD-03251,2024-11-15,CUS-0050,Germany,Europe,Home & Furniture,Chair,716.9,5,216.98,51.17,10.45
ORD-03252,2024-10-28,CUS-0164,Germany,Europe,Groceries,Dairy,45.88,4,8.69,51.17,10.45
ORD-03253,2023-03-02,CUS-0318,Japan,APAC,Groceries,Dairy,25.47,1,6.28,36.2,138.25
ORD-03254,2024-07-09,CUS-0356,Vietnam,APAC,Home & Furniture,Storage,631.48,4,35.17,14.06,108.28
ORD-03255,2023-11-24,CUS-0119,Japan,APAC,Home & Furniture,Storage,622.85,5,203.69,36.2,138.25
ORD-03256,2023-02-07,CUS-0359,Mexico,LATAM,Home & Furniture,Chair,524.2,4,24.79,23.63,-102.55
ORD-03257,2023-11-04,CUS-0250,South Africa,Africa,Home & Furniture,Table,127.8,4,11.56,-30.56,22.94
ORD-03258,2024-06-30,CUS-0024,South Africa,Africa,Home & Furniture,Chair,101.79,1,-0.23,-30.56,22.94
ORD-03259,2025-06-09,CUS-0077,Singapore,APAC,Home & Furniture,Table,527.61,3,180.41,1.35,103.82
ORD-03260,2023-01-04,CUS-0029,Vietnam,APAC,Electronics,Phone,1020.22,2,137.67,14.06,108.28
ORD-03261,2024-12-02,CUS-0260,Canada,North America,Home & Furniture,Storage,299.04,2,53.09,56.13,-106.35
ORD-03262,2025-05-02,CUS-0368,Canada,North America,Electronics,Headphone,1324.38,3,302.38,56.13,-106.35
ORD-03263,2024-01-12,CUS-0290,Singapore,APAC,Fashion,Bag,112.3,2,23.1,1.35,103.82
ORD-03264,2023-07-20,CUS-0110,United Kingdom,Europe,Fashion,Bag,143.67,3,16.42,55.38,-3.44
ORD-03265,2024-07-08,CUS-0331,Canada,North America,Fashion,Shoes,150.57,3,41.46,56.13,-106.35
ORD-03266,2024-05-15,CUS-0150,United States,North America,Groceries,Beverage,64.1,5,10.6,37.09,-95.71
ORD-03267,2024-07-29,CUS-0021,United States,North America,Groceries,Dairy,12.38,2,0.62,37.09,-95.71
ORD-03268,2023-10-22,CUS-0045,India,APAC,Fashion,Accessories,338.4,4,60.63,20.59,78.96
ORD-03269,2023-08-08,CUS-0210,France,Europe,Home & Furniture,Table,554.16,4,48.62,46.23,2.21
ORD-03270,2023-07-20,CUS-0315,United Kingdom,Europe,Fashion,Accessories,292.0,4,78.52,55.38,-3.44
ORD-03271,2023-11-12,CUS-0231,Japan,APAC,Groceries,Beverage,48.81,3,-3.4,36.2,138.25
ORD-03272,2024-06-14,CUS-0062,United States,North America,Home & Furniture,Chair,606.54,3,66.49,37.09,-95.71
ORD-03273,2023-06-04,CUS-0035,United Kingdom,Europe,Fashion,Bag,77.46,1,20.15,55.38,-3.44
ORD-03274,2024-01-23,CUS-0247,Japan,APAC,Fashion,Bag,99.13,1,25.26,36.2,138.25
ORD-03275,2023-10-25,CUS-0015,United States,North America,Groceries,Fresh Produce,60.0,5,3.94,37.09,-95.71
ORD-03276,2023-03-31,CUS-0321,France,Europe,Groceries,Snacks,86.15,5,-1.39,46.23,2.21
ORD-03277,2023-12-22,CUS-0062,United States,North America,Groceries,Fresh Produce,20.0,4,-0.36,37.09,-95.71
ORD-03278,2024-11-29,CUS-0188,South Africa,Africa,Groceries,Fresh Produce,72.88,4,12.33,-30.56,22.94
ORD-03279,2025-08-07,CUS-0016,India,APAC,Home & Furniture,Lamp,391.08,3,6.96,20.59,78.96
ORD-03280,2025-06-01,CUS-0384,Vietnam,APAC,Electronics,Phone,647.43,3,161.3,14.06,108.28
ORD-03281,2024-12-15,CUS-0306,South Africa,Africa,Electronics,Camera,1274.38,2,-108.15,-30.56,22.94
ORD-03282,2023-04-04,CUS-0176,Nigeria,Africa,Electronics,Camera,2142.16,4,582.51,9.08,8.68
ORD-03283,2024-04-26,CUS-0238,Vietnam,APAC,Electronics,Laptop,2594.65,5,95.31,14.06,108.28
ORD-03284,2023-05-29,CUS-0195,Germany,Europe,Fashion,Accessories,235.3,5,6.45,51.17,10.45
ORD-03285,2023-12-10,CUS-0303,Brazil,LATAM,Groceries,Snacks,10.56,1,1.25,-14.24,-51.93
ORD-03286,2024-09-03,CUS-0398,Japan,APAC,Groceries,Beverage,63.36,4,18.01,36.2,138.25
ORD-03287,2023-07-24,CUS-0138,Germany,Europe,Fashion,Shoes,76.09,1,12.32,51.17,10.45
ORD-03288,2024-08-29,CUS-0259,Vietnam,APAC,Fashion,Shirt,114.64,4,16.62,14.06,108.28
ORD-03289,2024-07-08,CUS-0047,Japan,APAC,Home & Furniture,Chair,388.8,3,93.59,36.2,138.25
ORD-03290,2023-07-25,CUS-0390,Japan,APAC,Groceries,Fresh Produce,66.76,4,-0.81,36.2,138.25
ORD-03291,2024-03-22,CUS-0058,Singapore,APAC,Groceries,Fresh Produce,16.53,1,-0.26,1.35,103.82
ORD-03292,2025-08-21,CUS-0122,Japan,APAC,Home & Furniture,Lamp,77.72,4,2.6,36.2,138.25
ORD-03293,2023-05-13,CUS-0093,United Kingdom,Europe,Electronics,Laptop,516.07,1,-20.99,55.38,-3.44
ORD-03294,2025-02-17,CUS-0257,France,Europe,Groceries,Snacks,98.08,4,5.32,46.23,2.21
ORD-03295,2024-08-12,CUS-0002,India,APAC,Home & Furniture,Lamp,934.92,4,250.25,20.59,78.96
ORD-03296,2025-01-26,CUS-0319,Japan,APAC,Fashion,Shirt,48.5,1,15.29,36.2,138.25
ORD-03297,2023-09-01,CUS-0305,India,APAC,Home & Furniture,Table,165.68,2,30.01,20.59,78.96
ORD-03298,2024-10-07,CUS-0310,South Africa,Africa,Groceries,Snacks,10.71,1,1.64,-30.56,22.94
ORD-03299,2024-04-30,CUS-0337,United Kingdom,Europe,Electronics,Camera,2766.0,5,-161.54,55.38,-3.44
ORD-03300,2024-12-20,CUS-0154,Brazil,LATAM,Home & Furniture,Storage,434.07,3,-34.13,-14.24,-51.93
ORD-03301,2024-09-04,CUS-0046,United Kingdom,Europe,Fashion,Accessories,247.2,5,81.35,55.38,-3.44
ORD-03302,2024-02-18,CUS-0334,Japan,APAC,Groceries,Fresh Produce,55.95,3,16.99,36.2,138.25
ORD-03303,2025-07-30,CUS-0046,United Kingdom,Europe,Groceries,Snacks,12.24,2,-0.27,55.38,-3.44
ORD-03304,2023-04-21,CUS-0289,Germany,Europe,Fashion,Shirt,298.55,5,82.93,51.17,10.45
ORD-03305,2023-08-24,CUS-0218,France,Europe,Groceries,Fresh Produce,60.2,5,0.63,46.23,2.21
ORD-03306,2025-01-26,CUS-0222,United Kingdom,Europe,Electronics,Phone,229.96,2,67.82,55.38,-3.44
